"ELECTION","TYPE","COUNTY","FIPS","SRPREC_KEY","SRPREC","CITY","N_IN_CITY","N"
"g16","srprec",7,"06013","06013PTTS114","PTTS114","PITTSBURG",1055,1055
"g16","srprec",7,"06013","06013PTTS115","PTTS115","PITTSBURG",1070,1070
"g16","srprec",7,"06013","06013PTTS116","PTTS116","PITTSBURG",846,846
"g16","srprec",7,"06013","06013PTTS117","PTTS117","PITTSBURG",1486,1486
"g16","srprec",7,"06013","06013PTTS118","PTTS118","PITTSBURG",873,873
"g16","srprec",7,"06013","06013PTTS119","PTTS119","PITTSBURG",1558,1558
"g16","srprec",7,"06013","06013PTTS120","PTTS120","PITTSBURG",1395,1395
"g16","srprec",7,"06013","06013PTTS121","PTTS121","PITTSBURG",812,812
"g16","srprec",7,"06013","06013PTTS122","PTTS122","PITTSBURG",807,807
"g16","srprec",7,"06013","06013PTTS123","PTTS123","PITTSBURG",643,643
"g16","srprec",7,"06013","06013PTTS124","PTTS124","PITTSBURG",642,642
"g16","srprec",7,"06013","06013PTTS125","PTTS125","PITTSBURG",1023,1023
"g16","srprec",7,"06013","06013PTTS126","PTTS126","PITTSBURG",796,796
"g16","srprec",7,"06013","06013PTTS127","PTTS127","PITTSBURG",685,685
"g16","srprec",7,"06013","06013PTTS128","PTTS128","PITTSBURG",1059,1059
"g16","srprec",7,"06013","06013PTTS129","PTTS129","PITTSBURG",1317,1317
"g16","srprec",7,"06013","06013PTTS130","PTTS130","PITTSBURG",872,872
"g16","srprec",7,"06013","06013PTTS131","PTTS131","PITTSBURG",895,898
"g16","srprec",7,"06013","06013PTTS801","PTTS801","PITTSBURG",3,3
"g16","srprec",7,"06013","06013PTTS802","PTTS802","CONCORD",1,1
"g16","srprec",7,"06013","06013RICH101","RICH101","RICHMOND",1039,1039
"g16","srprec",7,"06013","06013RICH102","RICH102","RICHMOND",607,607
"g16","srprec",7,"06013","06013RICH103","RICH103","RICHMOND",828,828
"g16","srprec",7,"06013","06013RICH104","RICH104","RICHMOND",1125,1125
"g16","srprec",7,"06013","06013RICH105","RICH105","RICHMOND",1357,1357
"g16","srprec",7,"06013","06013RICH106","RICH106","RICHMOND",993,993
"g16","srprec",7,"06013","06013RICH107","RICH107","RICHMOND",311,311
"g16","srprec",7,"06013","06013RICH108","RICH108","RICHMOND",947,964
"g16","srprec",7,"06013","06013RICH109","RICH109","RICHMOND",1081,1081
"g16","srprec",7,"06013","06013RICH110","RICH110","RICHMOND",737,760
"g16","srprec",7,"06013","06013RICH111","RICH111","RICHMOND",735,737
"g16","srprec",7,"06013","06013RICH112","RICH112","RICHMOND",1162,1162
"g16","srprec",7,"06013","06013RICH113","RICH113","RICHMOND",1251,1251
"g16","srprec",7,"06013","06013RICH114","RICH114","RICHMOND",1198,1198
"g16","srprec",7,"06013","06013RICH115","RICH115","RICHMOND",1180,1180
"g16","srprec",7,"06013","06013RICH116","RICH116","RICHMOND",1648,1648
"g16","srprec",7,"06013","06013RICH117","RICH117","RICHMOND",1106,1106
"g16","srprec",7,"06013","06013RICH118","RICH118","RICHMOND",1482,1482
"g16","srprec",7,"06013","06013RICH119","RICH119","RICHMOND",1499,1499
"g16","srprec",7,"06013","06013RICH120","RICH120","RICHMOND",813,813
"g16","srprec",7,"06013","06013RICH121","RICH121","RICHMOND",1393,1393
"g16","srprec",7,"06013","06013RICH122","RICH122","RICHMOND",1359,1359
"g16","srprec",7,"06013","06013RICH123","RICH123","RICHMOND",1387,1387
"g16","srprec",7,"06013","06013RICH124","RICH124","RICHMOND",772,772
